ID,DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,Latitude,Longitude,FRP
559,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,L¡BREA,AmazÙnia,3,0,-9.46605,-67.12749,18.3
560,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,L¡BREA,AmazÙnia,2,0.73,-9.45804,-66.7342,49.8
561,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,ENVIRA,AmazÙnia,2,0,-7.83153,-69.98402,25.6
562,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,ENVIRA,AmazÙnia,2,0,-7.83024,-69.97507,18.2
563,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,ENVIRA,AmazÙnia,2,0,-7.82262,-69.98534,36.6
564,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,ENVIRA,AmazÙnia,2,0,-7.82132,-69.97639,64.5
565,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,ENVIRA,AmazÙnia,2,0,-7.66944,-70.0111,11.4
566,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,ENVIRA,AmazÙnia,2,0,-7.54123,-69.95455,24.4
567,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,ENVIRA,AmazÙnia,2,0,-7.51447,-69.95851,8.4
568,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,EIRUNEP…,AmazÙnia,2,0,-6.86257,-69.90565,7.1
569,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,EIRUNEP…,AmazÙnia,2,0.99,-6.72702,-69.36076,50.7
570,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,ITAMARATI,AmazÙnia,2,1.01,-6.72568,-69.35163,28
571,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,S√O GABRIEL DA CACHOEIRA,AmazÙnia,3,0,0.28787,-69.89005,5
572,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,S√O GABRIEL DA CACHOEIRA,AmazÙnia,3,0,0.07784,-69.83135,14.9
573,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,TABATINGA,AmazÙnia,2,6.78,-3.82639,-69.43362,27.1
574,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,S√O PAULO DE OLIVEN«A,AmazÙnia,2,5.72,-3.77676,-69.40898,11.4
575,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,ENVIRA,AmazÙnia,3,0,-7.75503,-70.73211,13.6
576,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,ENVIRA,AmazÙnia,3,0,-7.69339,-70.62112,7.8
577,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,ENVIRA,AmazÙnia,2,0,-7.64693,-70.23365,10.8
578,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,EIRUNEP…,AmazÙnia,3,0,-7.33395,-71.01022,7.7
579,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,EIRUNEP…,AmazÙnia,3,0,-7.33264,-71.00109,6
580,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,EIRUNEP…,AmazÙnia,2,0,-6.66484,-69.938,6.9
581,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,EIRUNEP…,AmazÙnia,2,0,-6.63734,-69.88461,9.7
582,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,GUAJAR¡,AmazÙnia,2,0,-7.39694,-72.51208,10.3
583,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,GUAJAR¡,AmazÙnia,2,0,-7.39552,-72.50171,21.6
584,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,GUAJAR¡,AmazÙnia,2,0,-7.37326,-72.72559,10.7
585,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,GUAJAR¡,AmazÙnia,1,0,-7.37111,-72.63956,7
586,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,GUAJAR¡,AmazÙnia,2,0,-7.36358,-72.72697,24
587,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,GUAJAR¡,AmazÙnia,2,0,-7.22931,-72.55875,11.3
588,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,GUAJAR¡,AmazÙnia,2,0,-7.22787,-72.5483,29.5
589,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,GUAJAR¡,AmazÙnia,2,0,-7.20734,-72.64285,6.8
590,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,GUAJAR¡,AmazÙnia,2,0,-7.20586,-72.63239,10.3
591,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,GUAJAR¡,AmazÙnia,2,0,-7.20439,-72.62194,129.2
592,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,GUAJAR¡,AmazÙnia,2,0,-7.20292,-72.61153,54.9
593,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,GUAJAR¡,AmazÙnia,2,0,-7.19998,-72.59073,21.8
594,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,GUAJAR¡,AmazÙnia,2,0,-7.1985,-72.5803,9
595,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,IPIXUNA,AmazÙnia,2,0,-7.00591,-71.80152,20.2
596,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUAN√,AmazÙnia,0,0,-7.54912,-60.74874,33.4
597,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,CANUTAMA,AmazÙnia,0,0,-7.55878,-63.84948,17.6
598,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,L¡BREA,AmazÙnia,4,0.1,-9.18526,-65.33698,37
599,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,L¡BREA,AmazÙnia,4,0.1,-9.18229,-65.32894,28.3
600,10/4/2023,AQUA_M-T,Brasil,AMAZONAS,L¡BREA,AmazÙnia,3,3.85,-9.51615,-65.7091,22.1
